student_id,student_name,teacher_id,teacher_name,confidence,source,evidence
10099,Thalison Soares,1155,Cicero Costha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Thalison Soares
10100,Thamara Ferreira,1155,Cicero Costha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Thamara Ferreira
12542,Thamires Monteiro,875,Lucas Leite,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Lucas Leite > Thamires Monteiro
14050,Thaynara Victoria,13487,Marco Mendes,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Francisco Mansur > Augusto Mendes > Osvaldo Moizinho > Javier Gomez > Marco Mendes > Thaynara Victoria
5814,Everdan Olegario,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Everdan Olegário > Paulo Barauna > Saulo Barbosa > Tamiris Silva
v_paulo_barauna,Paulo Barauna,5814,Everdan Olegario,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Everdan Olegário > Paulo Barauna > Saulo Barbosa > Tamiris Silva
v_saulo_barbosa,Saulo Barbosa,v_paulo_barauna,Paulo Barauna,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Everdan Olegário > Paulo Barauna > Saulo Barbosa > Tamiris Silva
13937,Tamires Silva,v_saulo_barbosa,Saulo Barbosa,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Everdan Olegário > Paulo Barauna > Saulo Barbosa > Tamiris Silva
1178,Theodoro Canal,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Julio Cesar Pereira > Theodoro Canal
11338,Thiago Abud,484,Murilo Santana,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > H. Gracie > R. Gracie > M. Behring > Mario Yamasaki > Murilo Santana > Thiago Abud
537,Thiago Borges,396,Carlos Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Maximiliano Trombini > Carlos Vieira > Thiago Borges
2181,Thiago Fernandes,78,Andre Pederneiras,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Thiago Fernandes
flavio-aleluia,Flavio Aleluia,1400,Carlos Henrique,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Francisco Mansur > Carlos Henrique > Flavio Aleluia > Thiago Leiras
1727,Thiago Leiras,flavio-aleluia,Flavio Aleluia,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Francisco Mansur > Carlos Henrique > Flavio Aleluia > Thiago Leiras
8632,Thiago Macedo,7675,Faustino Neto,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Osvaldo Alves > Faustino Neto > Thiago Macedo
v_thiago_dos_santos,Thiago dos Santos,314,Andre Terencio,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Francisco Mansur > Carlos Henrique > André “Negão” > Thiago dos Santos
14084,Thiago Saboia,122,Michael Langhi,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Fernando Tererê > Rubens Charles > Michael Langhi > Thiago Saboia
2434,Thibaut Olivier,338,Ricardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Thibaut Olivier
1055,Tiago Alves,492,Marco Barbosa,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Tiago Alves
7865,Tiago Rocha,322,Fabio Gurgel,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > C. Gracie > H. Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Tiago Rocha
v_thiago_sa,Thiago Sá,338,Ricardo Vieira,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > C. > Gracie > H. Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Thiago Sá
8866,Thomas Halpin,224,Roberto Abreu,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > Carlos Gracie > Carlson Gracie > Francisco Toco > Roberto Abreu > Thomas Halpin
12057,Todd Margolis,1034,Pedro Sauer,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Pedro Sauer > Todd Margolis
3458,Totila Jordan,v_renam_pitangui,Renam Pitangui,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Renam Pitangui > Totila Jordan
8105,Tommy Langaker,7693,Jose Carlos Granja,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Jair Lourenço > José Carlos > Tommy Langaker
1994,Travis Lutter,745,Carlos Machado,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Carlos Machado > Travis Lutter
10903,Travis Stevens,623,John Danaher,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > John Danaher > Travis Stevens
12003,Tye Ruotolo,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Tye Ruotolo
6002,Vinicius Amaral,2512,Cezar Guimarães,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimarães > César Guimarães > Vinicius Amaral > Marcio Carreira > Uanderson Ferreira
v_marcio_carreira,Marcio Carreira,6002,Vinicius Amaral,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimarães > César Guimarães > Vinicius Amaral > Marcio Carreira > Uanderson Ferreira
12671,Uanderson Ferreira,v_marcio_carreira,Marcio Carreira,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimarães > César Guimarães > Vinicius Amaral > Marcio Carreira > Uanderson Ferreira
v_valdir_araujo_jr,Valdir Araújo Jr.,1145,Daniel Valverde,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Daniel Valverde > Valdir Araújo Jr.
v_walter_broca,Walter Broca,v_alexey_cruz,Alexey Cruz,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > Alexey Cruz > Walter Broca > Valmyr Neto
1851,Valmyr Neto,v_walter_broca,Walter Broca,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > Alexey Cruz > Walter Broca > Valmyr Neto
1617,Victor Estima,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Victor Estima > Vanessa English
9083,Vanessa English,1617,Victor Estima,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Victor Estima > Vanessa English
11909,Vanessa Griffin,4411,Julius Park,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Leo Dalla > Lloyd Irvin > Julius Park > Vanessa Griffin
2073,Vanessa Oliveira,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Julio Cesar Pereira > Vanessa Oliveira
10210,Vedha Toscano,2266,Fabio Clemente,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Hélio Gracie > Carlos Gracie Jr > Jean Jacques Machado > Fábio Clemente > Vedha Toscano
7732,Vicente Junior,361,Ricardo De La Riva,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > Vicente Júnior
1945,Victor Costa,419,Leonardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Victor Costa
10159,Victor Hugo,84,Alexandre Ribeiro,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > H. Gracie > Royler Gracie > Saulo Ribeiro > Alexandre Ribeiro > Victor Hugo
3110,Victor Genovesi,666,Alexandre Paiva,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Victor Genovesi
11754,Victor Nithael,6756,Rodrigo Silva,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Rodrigo Feijão > Victor Nithael
179,Rafael Mendes,415,Guilherme Mendes,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Ramon Lemos > Guilherme Mendes > Rafael Mendes > Vincent Nguyen
8090,Vincent Nguyen,179,Rafael Mendes,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Ramon Lemos > Guilherme Mendes > Rafael Mendes > Vincent Nguyen
13190,Vinicius Lessa,410,Claudio Calasans,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Vinicius Lessa
13417,Vinicius Liberati,1155,Cicero Costha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Vinicius Liberati
733,Vinicius Magalhaes,730,Vinicius Aieta,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Vini Aieta > Vinny Magalhães
v_vinicius_martins,Vinícius Martins,790,Mario Reis,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Alvaro Barreto > Sylvio Behring > Mario Reis > Vinícius Martins
v_vinicius_pedrosa,Vinícius Pedrosa,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Júlio César Pereira > Vinícius Pedrosa
9956,Vinicius Pereira,6792,Cassio Francis,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > H. Gracie > C. Gracie Jr > Vinicius Draculino > Cássio Francis > Vinicius Pereira
4235,Victor Silverio,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Julio Cesar > Victor Silvério
81,Vitor Ribeiro,78,Andre Pederneiras,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Vitor Ribeiro
1986,Vitor Toledo,v_erivaldo_junior,Erivaldo Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Vitor Toledo
v_rafael_formiga,Rafael Formiga,3028,Leandro Escobar,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo Libório > André Almeida > Leandro Escobar > Rafael Formiga > Vitória de Assis
14169,Vitoria Assis,v_rafael_formiga,Rafael Formiga,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo Libório > André Almeida > Leandro Escobar > Rafael Formiga > Vitória de Assis
v_flavio_soldado,Flávio Soldado,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César Pereira > Flávio Soldado > Vitoria Vieira
12594,Vitoria Vieira,v_flavio_soldado,Flávio Soldado,high,site_lineage_field,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César Pereira > Flávio Soldado > Vitoria Vieira
338,Ricardo Vieira,27,Rolls Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Muzio de Angelis > Gile Ribeiro > Wagner “Galeto” Campos
1204,Roberto Traven,338,Ricardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Muzio de Angelis > Gile Ribeiro > Wagner “Galeto” Campos
v_gile_ribeiro,Gile Ribeiro,702,Muzio de Angelis,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Muzio de Angelis > Gile Ribeiro > Wagner “Galeto” Campos
272,Wagner Campos,v_gile_ribeiro,Gile Ribeiro,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Muzio de Angelis > Gile Ribeiro > Wagner “Galeto” Campos
11709,Wallace Costa,11917,Gabriel Marinho,high,site_lineage_field,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César > Gabriel Marinho > Wallace Costa
11572,Waldir Filho,8409,Ricardo Marques,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Sergio Souza > Ricardo Marques > Waldyr Filho
508,Walid Ismail,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Wallid Ismail
v_washington_luis,Washington Luis,2512,Cezar Guimarães,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Washington Luis
8842,Wanki Chae,1569,John Frankl,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Roberto Maia > John Frankl > Wanki Chae
v_polengue_dias,Polengue Dias,367,Marlon Sandro,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Marlon Sandro > Polengue Dias > Welerson Gonçalves
13209,Welerson Goncalves,v_polengue_dias,Polengue Dias,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Marlon Sandro > Polengue Dias > Welerson Gonçalves
v_fabio_chemik,Fábio Chemik,419,Leonardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Fábio Chemik > Wilson Bueno
14067,Wilson Bueno,v_fabio_chemik,Fábio Chemik,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Fábio Chemik > Wilson Bueno
11559,William Abreu,224,Roberto Abreu,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Francisco Toco > Roberto Abreu > William Abreu
11771,William Tackett,1207,Rodrigo Cabral,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leo Vieira > Rodrigo Cabral > William Tackett
11794,Willis Nunes,963,Carlos Vieira Holanda,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Faustino Neto (Pina) > Carlos Holanda > Willis Nunes
v_wilson_moreira,Wilson Moreira,1155,Cicero Costha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Wilson Moreira
v_henrique_lima,Henrique Lima,396,Carlos Vieira,high,site_lineage_field,Lineage declarada no perfil: Luiz França > Oswaldo Fadda > Jorge Pina > Carlos “Portugues” Vieira > Henrique Lima > Jakson Oliveira > Windson Torres
v_jakson_oliveira,Jakson Oliveira,v_henrique_lima,Henrique Lima,high,site_lineage_field,Lineage declarada no perfil: Luiz França > Oswaldo Fadda > Jorge Pina > Carlos “Portugues” Vieira > Henrique Lima > Jakson Oliveira > Windson Torres
14237,Windson Torres,v_jakson_oliveira,Jakson Oliveira,high,site_lineage_field,Lineage declarada no perfil: Luiz França > Oswaldo Fadda > Jorge Pina > Carlos “Portugues” Vieira > Henrique Lima > Jakson Oliveira > Windson Torres
8119,Xiong Yuxing,903,Leticia Ribeiro,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Vini Aieta > Letícia Ribeiro > Xiong Yuxing
8938,Jorge Britto,515,Royler Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Jorge Britto > Yacinta Nguyen
8783,Yacinta Nguyen,8938,Jorge Britto,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Jorge Britto > Yacinta Nguyen
5347,Yago de Souza,1155,Cicero Costha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Yago de Souza
v_paulo_henrique_lima_cintra,Paulo Henrique Lima Cintra,1855,Fernando Guimaraes,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Fernando Marques > Paulo Henrique Lima Cintra > Ubiratam dos Santos > Yatan Bueno
v_ubiratam_dos_santos,Ubiratam dos Santos,v_paulo_henrique_lima_cintra,Paulo Henrique Lima Cintra,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Fernando Marques > Paulo Henrique Lima Cintra > Ubiratam dos Santos > Yatan Bueno
12055,Yatan Bueno,v_ubiratam_dos_santos,Ubiratam dos Santos,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Fernando Marques > Paulo Henrique Lima Cintra > Ubiratam dos Santos > Yatan Bueno
10897,Yara Soares,693,Luiz Guilherme,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson G. > Jorge Pereira > Luiz Guilherme > Yara Soares
v_arturo_wesson,Arturo Wesson,52,Renzo Gracie,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Arturo Wesson > Yigit Hanay
13871,Yigit Hanay,v_arturo_wesson,Arturo Wesson,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Arturo Wesson > Yigit Hanay
v_irami_rocha,Irami Rocha,527,Oswaldo Fadda,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Irami Rocha > Márcio Rodrigues > Ygor Rodrigues
5609,Marcio Rodrigues,v_irami_rocha,Irami Rocha,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Irami Rocha > Márcio Rodrigues > Ygor Rodrigues
9121,Ygor Rodrigues,5609,Marcio Rodrigues,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Irami Rocha > Márcio Rodrigues > Ygor Rodrigues
v_changuk_jung,Changuk Jung,1569,John Frankl,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Roberto Maia > John Frankl > Changuk Jung > Youngseung Cho
13389,Youngseung Cho,v_changuk_jung,Changuk Jung,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Roberto Maia > John Frankl > Changuk Jung > Youngseung Cho
v_naoya_uematsu,Naoya Uematsu,1882,Mitsuyoshi Hayakawa,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Mitsuyoshi Hayakawa > Naoya Uematsu > Yuta Shimada
8536,Yuta Shimada,v_naoya_uematsu,Naoya Uematsu,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Mitsuyoshi Hayakawa > Naoya Uematsu > Yuta Shimada
3348,Yukinori Sasa,996,Yuki Nakai,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Yuki Nakai > Yukinori Sasa
11212,Yuri Hendrex,1155,Cicero Costha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Yuri Hendrex
601,Roberto Godoi,720,Jorge Patino,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Jorge Patino > Roberto Godoi > Roger Coelho & Antônio Cicconi > Rodrigo Menezes & Carlos Augusto ( Guto ) > Yuri Silva
v_roger_coelho_antonio_cicconi,Roger Coelho & Antônio Cicconi,601,Roberto Godoi,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Jorge Patino > Roberto Godoi > Roger Coelho & Antônio Cicconi > Rodrigo Menezes & Carlos Augusto ( Guto ) > Yuri Silva
v_rodrigo_menezes_carlos_augusto_guto,Rodrigo Menezes & Carlos Augusto ( Guto ),v_roger_coelho_antonio_cicconi,Roger Coelho & Antônio Cicconi,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Jorge Patino > Roberto Godoi > Roger Coelho & Antônio Cicconi > Rodrigo Menezes & Carlos Augusto ( Guto ) > Yuri Silva
14266,Yuri da Silva,v_rodrigo_menezes_carlos_augusto_guto,Rodrigo Menezes & Carlos Augusto ( Guto ),high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Jorge Patino > Roberto Godoi > Roger Coelho & Antônio Cicconi > Rodrigo Menezes & Carlos Augusto ( Guto ) > Yuri Silva
3569,Yvone Duarte,524,Osvaldo Alves,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie sr > Reyson Gracie > Osvaldo Alves > Yvone Duarte
12227,Zach Maslany,4317,Eddie Bravo,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Hélio Gracie > Carlos Gracie Jr > JJ Machado > Eddie Bravo > Zach Maslany
13341,Zach Kaina,415,Guilherme Mendes,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Ramon Lemos > Guilherme Mendes > Zach Kaina
6507,Regis Lebre,481,Saulo Ribeiro,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Regis Lebre > Zak Maxwell
1137,Zak Maxwell,6507,Regis Lebre,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Regis Lebre > Zak Maxwell
v_ribamar_santiago,Ribamar Santiago,322,Fabio Gurgel,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Ribamar Santiago > Zayed Alkatheeri
12968,Zayed Alkatheeri,v_ribamar_santiago,Ribamar Santiago,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Ribamar Santiago > Zayed Alkatheeri
4310,Tim Spriggs,4411,Julius Park,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie (senior) > Helio Gracie > Rickson Gracie > Jorge Pereira > Leonardo Dalla > Lloyd Irvin > Julius Park > Tim Spriggs
4381,Alain Pozo,v_wilson_junior,Wilson Junior,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo Libório > Bebeo Duarte > Nelson Solari > Wilson Junior > Alain Pozo
4420,Jacob McKee,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Jacob McKee
415,Guilherme Mendes,179,Rafael Mendes,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Ramon Lemos > Rafael Mendes > Guilherme Mendes > Riccardo Ammendolia
4437,Riccardo Ammendolia,415,Guilherme Mendes,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Ramon Lemos > Rafael Mendes > Guilherme Mendes > Riccardo Ammendolia
v_fabiano_gaudio,Fabiano Gaudio,2512,Cezar Guimarães,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Fabiano Gaudio > Patrick Gaudio
4430,Patrick Gaudio,v_fabiano_gaudio,Fabiano Gaudio,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Fabiano Gaudio > Patrick Gaudio
4460,Jaime Canuto,v_renato_veras,Renato Verás,high,site_lineage_field,Lineage declarada no perfil: Luis França > O. Fadda > Monir Salomão > Julio Cesar > Renato Verás > Jaime Canuto
4465,Andris Brunovskis,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > Carlos Gracie > Rey. Gracie > Osv. Alves > Luis Dagmar > André Galvão > Andris Brunovskis
4481,Mauro Ayres,714,Francisco Albuquerque,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Mauro Ayres
4485,Paulo Brandão,515,Royler Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Paulo Brandão
v_michael_liera,Michael Liera,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Rey. Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Michael Liera
