student_id,student_name,teacher_id,teacher_name,confidence,source,match_quality,evidence,source_url
8141,Aarae Alexander,1307,Lloyd Irvin,high,bio_extraction,exact,"Brazilian jiu jitsu black belt under Lloyd Irvin, having also worked extensively with coach Donnie Achnickat",https://www.bjjheroes.com/?p=8141
14157,Achilles Rocha,8394,Vagner Rocha,high,bio_extraction,exact,ent and a jiu-jitsu black belt under ADCC medalist Vagner Rocha(his father). He represents Vagner Rocha Martial Arts in the,https://www.bjjheroes.com/?p=14157
8814,Adam Benayoun,725,Ryan Hall,high,bio_extraction,exact,Brazilian jiu-jitsublack belt under Ryan Halland a representative of the Fifty/50 Martial Arts Academy in the sport's interna,https://www.bjjheroes.com/?p=8814
8131,Adam Ferrara,5747,Arthur Sousa,medium,bio_extraction,initial,"Brazilian jiu jitsublack belt under AJ Sousa, being also one of the top representatives of the GF Teamac",https://www.bjjheroes.com/?p=8131
6339,Admilson Brites,515,Royler Gracie,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Royler Gracie, being one of Gracie Humaitá Academy's most accomplished at",https://www.bjjheroes.com/?p=6339
9541,Aniel Bonifacio,8696,Rodrigo Carvalho,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Rodrigo Carvalho, being also one of the main rooster-weight grappling compet",https://www.bjjheroes.com/?p=9541
1116,Adriano Martins,1108,Cristiano Carioca,high,bio_extraction,exact,"Brazilian Jiu Jitsublack belt under Cristiano Carioca, having won several important titles such as the World Cham",https://www.bjjheroes.com/?p=1116
2583,Alan Moraes,5998,Carlson Gracie Junior,high,bio_extraction,exact,"raes is a jiu-jitsu black belt under Carlson Gracie Junior, and a former instructor at the world-famous Carlson Gracie",https://www.bjjheroes.com/?p=2583
696,Alberto Carmona,579,Octavio Couto,medium,bio_extraction,initial,iu jitsu 3rd degree black belt under Otávio Couto and Vinicius Campelo of the Akxe Academy in Rio de Janeiro – Brazil. A s,https://www.bjjheroes.com/?p=696
11746,Alex Munis,7552,Isaque Bahiense,high,bio_extraction,exact,ntos is a jiu-jitsu black belt under Isaque Bahiense and Gabriel Figueiróas well as a representative of the Dream Art /Allia,https://www.bjjheroes.com/?p=11746
13084,Alex Nguyen,13493,Greg Souders,high,bio_extraction,exact,"s Alex Nguyen, is a black belt in jiu-jitsu under Greg Souderswho is widely regarded as one of the top no-gi / submission-grappling com",https://www.bjjheroes.com/?p=13084
13533,Alehander Mariano,144,Andre Galvao,high,bio_extraction,exact,"iano is a jiu-jitsu black belt under André Galvão, who worked extensively with Joelton as a colored belt, and",https://www.bjjheroes.com/?p=13533
9312,Alexandre Cavaliere,553,Roberto Correa,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Roberto Correa(Gordo) and Paulo Perrota (Rabicó), who also worked extensiv",https://www.bjjheroes.com/?p=9312
449,Alexandre de Souza,3384,Crolin Gracie,high,bio_extraction,exact,"Brazilian Jiu-Jitsublack belt under the prestigious Crolin Gracie, and one of Florianopolis's most accomplished athletes. Wel",https://www.bjjheroes.com/?p=449
474,Alexandre Ceconi,1488,Rilion Gracie,high,bio_extraction,exact,Brazilian Jiu Jitsu black belt under Rilion Gracie(who has also experience in MMA) struggled for years to achi,https://www.bjjheroes.com/?p=474
9793,Alexandre Jesus,410,Claudio Calasans,high,bio_extraction,exact,"Brazilian jiu-jitsu black belt under Claudio Calasans, being also one of the main representatives of the Calasans",https://www.bjjheroes.com/?p=9793
1671,Alexandre Puga,666,Alexandre Paiva,high,bio_extraction,exact,"de Janeiro team. A black belt in Brazilian Jiu Jitsu under the illustrious Alexandre Paiva, Puga became one of the main instructors at the Alliance ac",https://www.bjjheroes.com/?p=1671
8525,Alexandre Vieira,627,Murilo Bustamante,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Murilo Bustamante, having also worked extensively with Master Paulo Maurício",https://www.bjjheroes.com/?p=8525
12569,Alexandria Enriquez,174,Bruno Frazatto,high,bio_extraction,exact,"well as a jiu-jitsu black belt under Bruno Frazatto, who worked extensively under the tutelage of Steve Mitchel",https://www.bjjheroes.com/?p=12569
891,Alexsandro Machado,338,Ricardo Vieira,high,bio_extraction,exact,Brazilian Jiu Jitsu black belt under Ricardo Vieira. Having been the right arm of Mr Vieira for a long time at the famous Fi,https://www.bjjheroes.com/?p=891
10004,Ali Monfaradi,322,Fabio Gurgel,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Fábio Gurgel of Alliance Jiu-Jitsuand head coach of the Elements Jiu-Jitsu Academy,",https://www.bjjheroes.com/?p=10004
1553,Alvaro Bobadilla,5869,Jorge Pereira,medium,bio_extraction,initial,"Brazilian Jiu Jitsu black belt under GF Team's leader, Master Julio Cesar Pereira. The Super Featherweight Bobadilla has won numerous important to",https://www.bjjheroes.com/?p=1553
7012,Amanda Alequin / Santana,9,Marcio Cruz,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Márcio Cruz, being also one of the top middleweights competitors of her",https://www.bjjheroes.com/?p=7012
14146,Amanda Bruse,144,Andre Galvao,high,bio_extraction,exact,"jitsu circuit and a black belt in jiu-jitsu under André Galvão, who represents the United States (USA) and the Atos Team.",https://www.bjjheroes.com/?p=14146
13078,Amanda Magda,10403,Luis Marques,high,bio_extraction,exact,eira is a jiu-jitsu black belt under Luis Marquesand a representative of Team Fratres in the sport's international circuit. Amand,https://www.bjjheroes.com/?p=13078
8301,Amanda Monteiro,5869,Jorge Pereira,medium,bio_extraction,initial,Brazilian jiu-jitsublack belt under Master Júlio César Pereiraand a representative of GF Teamin this sport/martial art's compet,https://www.bjjheroes.com/?p=8301
1391,Amin Touati,743,Royce Gracie,high,bio_extraction,exact,"Brazilian Jiu Jitsu black belt under the legendary Royce Gracie from Stockholm, Sweden, who moved to Dubai in the UAE and helped grow the",https://www.bjjheroes.com/?p=1391
13832,Ana Carolina Lima Silva,224,Roberto Abreu,high,bio_extraction,exact,ilva is a jiu-jitsu black belt under Roberto Abreu (Cyborg)and a representative of the Art Of Jiu-Jitsu (AOJ),https://www.bjjheroes.com/?p=13832
6979,Ana Carolina Vieira,5869,Jorge Pereira,medium,bio_extraction,initial,"Brazilian jiu-jitsublack belt under Master Julio Cesar Pereira, being also one of the top athletes in the female middlewei",https://www.bjjheroes.com/?p=6979
11685,Anderson Munis,7552,Isaque Bahiense,high,bio_extraction,exact,unis is a jiu-jitsu black belt under Isaque Bahiense and Gabriel Figueiróas well as a former representative of the Dream Art,https://www.bjjheroes.com/?p=11685
11646,Andre Gois,358,Lucas Lepri,high,bio_extraction,exact,"Góis is a jiu-jitsu black belt under Lucas Lepri, who worked extensively with Luciano Nucci (Casquinha) whil",https://www.bjjheroes.com/?p=11646
7747,Andre Maracaba,6507,Regis Lebre,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Regis Lebreand the head coach of Power MMA, a small team from Arizona – USA from wh",https://www.bjjheroes.com/?p=7747
11384,Andre Porfirio,224,Roberto Abreu,high,bio_extraction,exact,irio is a jiu-jitsu black belt under Roberto Abreu (Cyborg)who worked extensively with Cicero Costhaand the PS,https://www.bjjheroes.com/?p=11384
8519,Andressa Cintra,5523,Sebastian Lalli,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Sebastian Lalliwho also worked under the guidance of Luiz Guilherme(Guigo),Caio Almeida,an",https://www.bjjheroes.com/?p=8519
11808,Andrew Wiltse,11359,Heath Pedigo,high,bio_extraction,exact,"ltse is a jiu-jitsu black belt under Heath Pedigoand a representative of the Pedigo Submission Fighting Academy, who was the team",https://www.bjjheroes.com/?p=11808
13172,Andrew Tackett,1207,Rodrigo Cabral,high,bio_extraction,exact,"ler and a jiu-jitsu black belt under Rodrigo Cabral(Brucutu) of the Brazilian Fight Factory gym, an affiliate o",https://www.bjjheroes.com/?p=13172
10638,Angelo Claiborne,1307,Lloyd Irvin,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Lloyd Irvin, who worked extensively with coach Donnie Achnick(Master Do",https://www.bjjheroes.com/?p=10638
10764,Anna Rodrigues,7552,Isaque Bahiense,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Isaque Bahiense, who worked extensively with other references of the grappl",https://www.bjjheroes.com/?p=10764
957,Anthony Scales,2175,Wagnney Fabiano,high,bio_extraction,exact,"s is a Canadian BJJ black belt under Wagnney Fabiano, and a Nova Uniao team Canada representative, being also th",https://www.bjjheroes.com/?p=957
1236,Antonio Carlos Junior,11228,Helder Medeiros,high,bio_extraction,exact,"Brazilian Jiu-Jitsublack belt under Helder Medeiros from the Checkmat Team(Paraíba state affiliate), who was ranked as t",https://www.bjjheroes.com/?p=1236
1536,Antonio de Melo,3394,Robson Gracie,high,bio_extraction,exact,Brazilian Jiu Jitsu black belt under Masters Robson Gracie and Geraldo Gonçalves Flores who is currently part of the Brazil 021 te,https://www.bjjheroes.com/?p=1536
12,Antonio Schembri,297,Carlos Gracie Junior,high,bio_extraction,exact,"hembri is ajiu jitsublack belt under Carlos Gracie Junior, who blasted into the BJJ scene in the mid 1990's competing",https://www.bjjheroes.com/?p=12
13364,Arley Pacheco,2416,Felipe Pena,high,bio_extraction,exact,"me , is a jiu-jitsu black belt under Felipe Pena, and a representative of Gracie Barra in the sport's gi (ki",https://www.bjjheroes.com/?p=13364
584,Arlisson Melo,78,Andre Pederneiras,high,bio_extraction,exact,Brazilian jiu jitsu black belt under André Pederneirasand a member of the Kimura-Nova Uniao academies. A former IBJJF and CBJJ,https://www.bjjheroes.com/?p=584
13175,Ariel Tabak,1155,Cicero Costha,high,bio_extraction,exact,"ralian grappler and black belt under coach Cicero Costha, who worked extensively with Levi Jones-Leary, Daniel Keane",https://www.bjjheroes.com/?p=13175
260,Ary Farias,640,Ramon Lemos,high,bio_extraction,exact,"Brazilian Jiu-Jitsublack belt under Ramon Lemos, who also worked extensively with Ricardo Vieira and Ronald",https://www.bjjheroes.com/?p=260
1167,Augusto Ferrari,492,Marco Barbosa,high,bio_extraction,exact,"Brazilian jiu-jitsu black belt under Marco Barbosa, who represented important São Paulo teams such as Lotus an",https://www.bjjheroes.com/?p=1167
188,Augusto Mendes,2040,Francisco Mansur,high,bio_extraction,exact,"Brazilian Jiu-Jitsublack belt under Master Francisco Mansur, being also one of the big names of his generation in the s",https://www.bjjheroes.com/?p=188
13849,Austin Oranday,12356,Damion Oranday,high,bio_extraction,exact,"nday is a jiu-jitsu black belt under his brother,Damion Oranday, who worked extensively with Lucas Lepri of Team Alliance.",https://www.bjjheroes.com/?p=13849
1119,Beatriz Mesquita,903,Leticia Ribeiro,high,bio_extraction,exact,Brazilian Jiu-Jitsublack belt under the legendary Leticia Ribeiro. Being pointed as the next big thing in women's Jiu-Jitsu when she was sti,https://www.bjjheroes.com/?p=1119
9385,Brandon Walensky,1523,Clark Gracie,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Clark Gracie, also working extensively with coach Paulo Fernando Augusto",https://www.bjjheroes.com/?p=9385
10862,Brenda Larissa,122,Michael Langhi,high,bio_extraction,exact,"Brazilian jiu-jitsu black belt under Michael Langhi and Fábio Gurgel, who worked extensively with coach Melqui Galvãowhil",https://www.bjjheroes.com/?p=10862
7535,Bianca Basilio,7672,Caio Almeida,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Caio Almeida, being also one of the top grappling competitors of her gen",https://www.bjjheroes.com/?p=7535
11354,Brian Giorgio,8874,Thomas Lisboa,high,bio_extraction,exact,"dian grappler and a black belt in jiu-jitsu under Thomas Lisboa, who also worked extensively with coach Walter Buse while r",https://www.bjjheroes.com/?p=11354
13577,Brigida Carvalho Felipe,6006,Paulo Rezende,high,bio_extraction,exact,"jitsu athlete and a black belt under Paulo Rezende, whose development occurred in the well-known Casa do Atlet",https://www.bjjheroes.com/?p=13577
1659,Bruno Alves,1633,Jose Olimpio,high,bio_extraction,exact,Brazilian Jiu Jitsublack belt under Zé Radiola(formerly from the Gracie Barra– Pernambuco) academy. Bruno,https://www.bjjheroes.com/?p=1659
10176,Bruno Lima,891,Alexsandro Machado,medium,bio_extraction,initial,"Brazilian jiu-jitsublack belt under Alexandre Machado, who is widely recognized as one of the top European grappl",https://www.bjjheroes.com/?p=10176
283,Bruno Malfacine,6002,Vinicius Amaral,high,bio_extraction,exact,facine is ajiu jitsublack belt under Vinicius Amaralwho is widely regarded as the best rooster weight in the history of the s,https://www.bjjheroes.com/?p=283
12069,Jose Bruno Matias,1491,Ulpiano Malachias,high,bio_extraction,exact,"ias, is a jiu-jitsu black belt under Ulpiano Malachias of Team Gracie Barrawho worked extensively with coach Felipe Pena(P",https://www.bjjheroes.com/?p=12069
7672,Caio Almeida,607,Gabriel Vella,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Gabriel Vella, and a former student of illustrious coaches such as Rubens",https://www.bjjheroes.com/?p=7672
9217,Caio Caetano,1188,Leandro Lo,high,bio_extraction,exact,"Brazilian jiu-jitsu black belt under Leandro Lo, having also worked extensively with Cicero Costha. One of",https://www.bjjheroes.com/?p=9217
10964,Caio Paganini,322,Fabio Gurgel,high,bio_extraction,exact,"Brazilian jiu-jitsu black belt under Fábio Gurgel, who worked extensively with Michael Langhi,Max Trombinias",https://www.bjjheroes.com/?p=10964
13051,Caio Vinicius Santos,2416,Felipe Pena,high,bio_extraction,exact,ler and a jiu-jitsu black belt under Felipe Pena(Preguiça) who represents the FP Gold Team /Gracie Barra Aca,https://www.bjjheroes.com/?p=13051
13192,Carlos Henrique Campos,7552,Isaque Bahiense,high,bio_extraction,exact,"ler and a jiu-jitsu black belt under Isaque Bahiense, who represents the Dream Art team in the sport's internati",https://www.bjjheroes.com/?p=13192
963,Carlos Vieira Holanda,7675,Faustino Neto,high,bio_extraction,exact,"Brazilian Jiu Jitsublack belt under Master Faustino Neto, and another important competitor to come out of the grappl",https://www.bjjheroes.com/?p=963
14032,Cassia Moura,637,Bruno Bastos,high,bio_extraction,exact,"jitsu athlete and a black belt in this martial art under coach Bruno Bastos, who worked extensively with Moisés Júnior and Mikael Reis",https://www.bjjheroes.com/?p=14032
13379,Cassio Felipe Costa,84,Alexandre Ribeiro,high,bio_extraction,exact,"-jitsu player and a black belt under Alexandre Ribeiro, who represents the Six Blades team in the sport's global c",https://www.bjjheroes.com/?p=13379
8562,Catherine Perret,419,Leonardo Vieira,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Leonardo Vieira(at Checkmat HQ), having also worked extensively with Ricard",https://www.bjjheroes.com/?p=8562
7657,Cleber Sousa,7672,Caio Almeida,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Caio Almeida, and a representative of the Almeida JJ team in the sport's",https://www.bjjheroes.com/?p=7657
877,Charles Oliveira,720,Jorge Patino,high,bio_extraction,exact,"Brazilian Jiu-Jitsublack belt under Jorge Patino, who was one of the rising stars in the sport before making",https://www.bjjheroes.com/?p=877
12708,Chloe McNally,484,Murilo Santana,high,bio_extraction,exact,"ng competitor and a black belt in jiu-jitsu under Murilo Santana, who represents the Unity Jiu-Jitsu Team of New York in the",https://www.bjjheroes.com/?p=12708
7808,Christian Moriarty,355,Romero Cavalcanti,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under the legendary Romero Cavalcanti(Jacaré), and one of the top competitive representatives of",https://www.bjjheroes.com/?p=7808
1523,Clark Gracie,2160,Carley Gracie,high,bio_extraction,exact,Brazilian jiu-jitsu black belt under Carley Gracieand a member of the Gracie Family as well as one of the top middleweight,https://www.bjjheroes.com/?p=1523
7749,Claudio Joanino,634,Wendell Alexander,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Wendell Alexander, being also one of the historic figures of the Nova Uniãote",https://www.bjjheroes.com/?p=7749
489,Claudio Silva,338,Ricardo Vieira,high,bio_extraction,exact,Brazilian Jiu Jitsublack belt under Ricardo Vieiraand a mixed martial arts (MMA) fighter. A true globetrotter of the spor,https://www.bjjheroes.com/?p=489
9150,Cole Franson,931,Mauricio Mariano,high,bio_extraction,exact,"Brazilianjiu-jitsu black belt under Maurício Mariano, being also one of the main representatives of the Tinguinh",https://www.bjjheroes.com/?p=9150
159,Cristiano Marcello,515,Royler Gracie,high,bio_extraction,exact,"ABrazilian Jiu Jitsublack belt under the legendary Royler Gracie, Cristiano Marcelo made a name for himself in the BJJ and M",https://www.bjjheroes.com/?p=159
9152,Daisuke Shiraki,996,Yuki Nakai,high,bio_extraction,exact,"itsu competitors. A black belt under Yuki Nakai, Daisuke Shiraki is also part of the Carpe Diem Academy, a",https://www.bjjheroes.com/?p=9152
11949,Daniel Amorim Junior,3028,Leandro Escobar,high,bio_extraction,exact,"fessional jiu-jitsu black belt under Leandro Escobar(Tatu), who worked extensively with his father – Daniel Oliv",https://www.bjjheroes.com/?p=11949
12419,Daniel Diniz,875,Lucas Leite,high,bio_extraction,exact,"ler and a jiu-jitsu black belt under Lucas Leite, who also worked extensively with other coaches such as Leo",https://www.bjjheroes.com/?p=12419
11919,Daniel Gracie,5447,Michael Musumeci,medium,bio_extraction,initial,"jitsu athlete and a black belt under Mikey Musumeci, who trained extensively with Marcelo Garciaat the Alliance",https://www.bjjheroes.com/?p=11919
453,Daniel Moraes,515,Royler Gracie,high,bio_extraction,exact,"Brazilian Jiu Jitsublack belt under Royler Gracie and Marcelo Clemente, being known as one of the best lightweight compet",https://www.bjjheroes.com/?p=453
12918,Daniel Sathler,144,Andre Galvao,high,bio_extraction,exact,"ler and a jiu-jitsu black belt under André Galvão, who worked extensively with other coaches such as Angelica",https://www.bjjheroes.com/?p=12918
994,Daniel Otero,1886,Fabricio Martins,high,bio_extraction,exact,"Brazilian Jiu Jitsu black belt under Fabricio Martins, having won several important trophies such as the CBJJ Bra",https://www.bjjheroes.com/?p=994
8036,Danilo Cherman,78,Andre Pederneiras,high,bio_extraction,exact,Brazilian jiu jitsublack belt under André Pederneiras of Nova União(NU) and a pioneer for the team in the field of mixed,https://www.bjjheroes.com/?p=8036
10953,Danilo Moreira,13053,Luis Oliveira,medium,bio_extraction,initial,"Brazilian jiu-jitsublack belt under Luiz Oliveira, who also worked extensively with Marcelo Carvalho Moreira",https://www.bjjheroes.com/?p=10953
12275,Davi Cabral,5869,Jorge Pereira,medium,bio_extraction,initial,"ler and a jiu-jitsu black belt under Júlio César Pereira, who worked extensively with Bruno Granola while representi",https://www.bjjheroes.com/?p=12275
1386,Davi Ramos,2512,Cezar Guimarães,medium,bio_extraction,initial,Brazilian Jiu-Jitsublack belt under Master César Guimarães(Casquinha) who represented the Top Brother and Atos Jiu-Jit,https://www.bjjheroes.com/?p=1386
9700,David Raab Skaf,2324,Eduardo Santoro,high,bio_extraction,exact,Brazilian jiu-jitsublack belt under Eduardo Santoro(Português) and a former member of Cia Paulista. Well known,https://www.bjjheroes.com/?p=9700
1650,David Onuma,338,Ricardo Vieira,high,bio_extraction,exact,expert who holds a black belt in Brazilian Jiu Jitsu under Ricardo Vieira and Rodrigo Cabral. David is also a certified instructor in martial art,https://www.bjjheroes.com/?p=1650
11262,David Meyer,1817,Rigan Machado,high,bio_extraction,exact,"he United States. A black belt under Rigan Machado(1996), Meyer became part of the well known BJJ Dirty Dozen–",https://www.bjjheroes.com/?p=11262
4965,David Terrell,929,Cesar Gracie,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Cesar Gracie(the 1st awarded by Cesar), who was widely regarded as one o",https://www.bjjheroes.com/?p=4965
9157,Devhonte Johnson,484,Murilo Santana,high,bio_extraction,exact,"Brazilianjiu-jitsu black belt under Murilo Santana, being also one of the main representatives of the Unity Ji",https://www.bjjheroes.com/?p=9157
9864,Diego Bispo,2583,Alan Moraes,high,bio_extraction,exact,"Brazilian Jiu-Jitsublack belt under Alan Moraes, and a member of the Ares Jiu-Jitsu team, formerly a repres",https://www.bjjheroes.com/?p=9864
7831,Diego Dias Ramalho,1633,Jose Olimpio,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under José Olímpio(also known as Zé Radiola), being also a big reference insid",https://www.bjjheroes.com/?p=7831
10840,Diego Oliveira,1155,Cicero Costha,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Cicero Costha, who worked extensively with coach Nabil Abdel Aziz at the",https://www.bjjheroes.com/?p=10840
5258,Dillon Danis,16,Marcelo Garcia,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Marcelo Garcia, being part of a fruitful generation of grapplers produced",https://www.bjjheroes.com/?p=5258
11823,Diogo Reis,10088,Melqui Galvao,high,bio_extraction,exact,"Shark, is ajiu-jitsublack belt under Melqui Galvão, who represents Melqui's squad and Fight Sports in the spor",https://www.bjjheroes.com/?p=11823
8128,Donald Achnick,1307,Lloyd Irvin,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Lloyd Irvin, being also one of Team Lloyd Irvin's (TLI) foremost repres",https://www.bjjheroes.com/?p=8128
10000,Doug Pelinkovic,623,John Danaher,high,bio_extraction,exact,"arate, as well as a black belt in Brazilian jiu-jitsu under John Danaher and Renzo Gracie. One of the foremost karate players in the sport dur",https://www.bjjheroes.com/?p=10000
9941,Edson Diniz,1942,Rogerio Poggio,high,bio_extraction,exact,"Brazilian jiu-jitsu black belt under Rogério Poggio, who worked extensively with coaches Pitoco Jordan,Jorge Pe",https://www.bjjheroes.com/?p=9941
10835,Eduardo Azevedo,3028,Leandro Escobar,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Leandro Escobar(Tatu), who also worked extensively with coach Luis Carlos T",https://www.bjjheroes.com/?p=10835
7405,Eduardo Barboza,5869,Jorge Pereira,medium,bio_extraction,initial,Brazilian jiu jitsublack belt under Master Júlio César Pereiraand a representative of the GF Teamin the sport's international c,https://www.bjjheroes.com/?p=7405
9901,Eduardo Galvao,297,Carlos Gracie Junior,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Carlos Gracie Junior, who was one of the top grapplers in the sport during the l",https://www.bjjheroes.com/?p=9901
3508,Eduardo Goncalves,714,Francisco Albuquerque,high,bio_extraction,exact,"Brazilian Jiu Jitsublack belt under the illustrious Francisco Albuquerque,and the main representative of the Nova Geraçãoacademy in t",https://www.bjjheroes.com/?p=3508
13483,Eduardo Granzotto,338,Ricardo Vieira,high,bio_extraction,exact,"tto, is a jiu-jitsu black belt under Ricardo Vieira, who also worked extensively with coaches Antonio Carlos Ju",https://www.bjjheroes.com/?p=13483
9483,Eduardo Lopes,693,Luiz Guilherme,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Luiz Guilherme(Guigo), being also a judo black belt and former member of t",https://www.bjjheroes.com/?p=9483
1520,Eduardo Monteiro,9635,Guilherme Rocha,high,bio_extraction,exact,Brazilian Jiu Jitsu black belt under Guilherme Rocha from Gracie Fortaleza and a strong competitor in the North-East region,https://www.bjjheroes.com/?p=1520
2324,Eduardo Santoro,872,Maximiliano Trombini,medium,bio_extraction,initial,"f his generation. A black belt under Max Trombini from Cia Paulista, Eduardo Santoro won some of the most important Br",https://www.bjjheroes.com/?p=2324
11357,Eduardo Ramos,640,Ramon Lemos,high,bio_extraction,exact,"mos, is a jiu-jitsu black belt under Ramon Lemosand a former member of the original Atos Jiu-Jitsu Academy, being a part",https://www.bjjheroes.com/?p=11357
7442,Edward Cummings,623,John Danaher,high,bio_extraction,exact,"mmings is ajiu-jitsublack belt under John Danaher, who is widely recognized as the first big name to emerge f",https://www.bjjheroes.com/?p=7442
5238,Edwin Najmi,320,Romulo Barral,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Rômulo Barralof the Gracie Barraacademy (Northridge branch), a gym that produced many",https://www.bjjheroes.com/?p=5238
10380,Edwin Junny,484,Murilo Santana,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Murilo Santana, and one of the main representatives of the Unity Jiu-Jitsu",https://www.bjjheroes.com/?p=10380
12922,Elder Cruz,875,Lucas Leite,high,bio_extraction,exact,"onal grappler and a black belt in jiu-jitsu under coach Lucas Leite, who represents the Checkmat teamon this sport's internatio",https://www.bjjheroes.com/?p=12922
7606,Eloisa Souto,7749,Claudio Joanino,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Claudio Joanino and a member of the Nova Uniãoacademy – Macaé branch, being regar",https://www.bjjheroes.com/?p=7606
11182,Elina Moestam,289,Alan do Nascimento,high,bio_extraction,exact,"dish grappler and a black belt in jiu-jitsu under Alan do Nascimento, who also worked extensively with coaches such as Kenta Ham",https://www.bjjheroes.com/?p=11182
7639,Eliot Marshall,6481,Amal Easton,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Amal Easton, as well as a former contender in The Ultimate Fighter (TUF",https://www.bjjheroes.com/?p=7639
11762,Elisabeth Clay,5414,Osvaldo Moizinho,high,bio_extraction,exact,"thlete as well as a black belt under Osvaldo Moizinho(Queixinho) and Samir Chantre, who represents the Ares BJJ A",https://www.bjjheroes.com/?p=11762
13170,Emilly Fernandez,637,Bruno Bastos,high,bio_extraction,exact,ndez is a jiu-jitsu black belt under Bruno Bastosand a representative of the Bruno Bastos Association and Team LEAD (Live Everyda,https://www.bjjheroes.com/?p=13170
9465,Endres Barbosa Mendes,1290,Tarcisio Jardim,high,bio_extraction,exact,"arbosa is ajiu-jitsublack belt under Tarcísio Jardim, being also one of the main representatives of the Checkmat",https://www.bjjheroes.com/?p=9465
11693,Erich Munis,7552,Isaque Bahiense,high,bio_extraction,exact,"unis is a jiu-jitsu black belt under Isaque Bahiense and Gabriel Figueiró, who worked extensively with Rodrigo Feijãoand the",https://www.bjjheroes.com/?p=11693
8605,Erin Herle,147,Rubens Charles,high,bio_extraction,exact,",Brazilian jiu jitsublack belt under Rubens Charles(Cobrinha) having also worked extensively with other legenda",https://www.bjjheroes.com/?p=8605
12120,Estevan Martinez,5660,Lucas Rocha,high,bio_extraction,exact,"rcia is a jiu-jitsu black belt under Lucas Rochaand a representative of the ZR Team in the sport's global circuit, who worked ex",https://www.bjjheroes.com/?p=12120
1713,Fabiano Silva,591,Ricardo Liborio,high,bio_extraction,exact,"Brazilian Jiu Jitsu black belt under Ricardo Liboriofrom the American Top Team (ATT), who also competes in Mixed Martial Arts (MM",https://www.bjjheroes.com/?p=1713
9725,Fabbio Passos,322,Fabio Gurgel,high,bio_extraction,exact,"Brazilian jiu-jitsublack belt under Fábio Gurgel, who is widely regarded as one of the better light-featherw",https://www.bjjheroes.com/?p=9725
1665,Fabio Andrade,5869,Jorge Pereira,medium,bio_extraction,initial,"nga, is a Jiu Jitsu black belt under Master Julio Cesar Pereirafrom the Grappling Fight Team(GFTeam). The experienced Fabio Coringa",https://www.bjjheroes.com/?p=1665
4115,Fabio Caloi,322,Fabio Gurgel,high,bio_extraction,exact,"Brazilian Jiu-Jitsublack belt under Fabio Gurgel, who belongs to a generation of grapplers developed in the",https://www.bjjheroes.com/?p=4115
2266,Fabio Clemente,88,Jean Jacques Machado,high,bio_extraction,exact,Clemente earned his black belt from Jean Jacques Machadoand was a member of the Machado Association before joining the Alli,https://www.bjjheroes.com/?p=2266
2068,Fabio Santos,67,Rickson Gracie,high,bio_extraction,exact,"ving graduated as a black belt under Rickson Gracie. A former student of the legendary Rolls Gracie, Fabio Santos was als",https://www.bjjheroes.com/?p=2068
11497,Fabricio Andrey,10088,Melqui Galvao,high,bio_extraction,exact,"e from Brazil and a black belt under Melqui Galvão, who also worked extensively with coaches Michael Langhi,Fá",https://www.bjjheroes.com/?p=11497
12629,Fabricio Barbarotti,1155,Cicero Costha,high,bio_extraction,exact,otti is a jiu-jitsu black belt under coach Cicero Costha who represents Costha s global circuit where he's earned numerous medals o,https://www.bjjheroes.com/?p=12629
7878,Fabricio Camoes,515,Royler Gracie,high,bio_extraction,exact,"Brazilian jiu jitsublack belt under Royler Gracie, and former student of well known instructors such as Vini",https://www.bjjheroes.com/?p=7878
