id,name,first_name,last_name,nickname,team,url,bio,is_historical
14237,Windson Torres,Windson,Torres,,,https://www.bjjheroes.com/?p=14237,"Windson Torres is a judo and jiu-jitsu black belt from the state of Goiás, Brazil, as well as one of the top competitors on the global BJJ Gi circuit, particularly active in the International Brazilian Jiu-Jitsu Federation (IBJJF) and the Abu Dhabi Jiu-Jitsu Pro Tour (AJP). Windson first made waves in the sport as a brown belt when he won numerous medals at the top tournaments of the IBJJF, which included a Worlds title (2024 adult brown belt), going on to cement his name in his rookie year in the professional division with a gold medal at the European Championship (2025). Full Name:Windson Alves de Oliveira Torres",False
8119,Xiong Yuxing,Xiong,Yuxing,Emma,,https://www.bjjheroes.com/?p=8119,"Xiong Yuxing, also known as Emma Xiong (often referenced also as Emma Xiong Y.X.) was the first female grappler from China to be awarded a black belt inBrazilian jiu-jitsu, which she received from the hands of the legendaryLetícia Ribeiroin June 2017. Xiong Yuxing is also one of the fastest recorded athletes to achieve the rank of black belt, having taken her just over 3 years to reach the grade, doing so after two sequential IBJJF world titles in the lower belt divisions. Full Name:Xiong Yuxing",False
8783,Yacinta Nguyen,Yacinta,Nguyen,,Toronto BJJ,https://www.bjjheroes.com/?p=8783,"Canadian grappler Yacinta Nguyen is aBrazilian jiu jitsublack belt under Jorge Britto a rank she also achieved in judo, being an international caliber competitor in both sports/martial arts. A former Canadian Judo Junior National Champion (2010) and Pan-American Junior Champion (2010), Yacinta made her mark in jiu jitsu with wins at the UAEJJF Abu Dhabi Pro and IBJJF World Championship, being one of Canada’s top representatives of her generation. Full Name:Yacinta X. Nguyen-Huu",False
5347,Yago de Souza,Yago,de Souza,,,https://www.bjjheroes.com/?p=5347,"Yago de Souza is a black belt inBrazilian jiu-jitsuunderCicero Costha, being one of the most talented middleweights of his generation. Yago, who started competing in jiu-jitsu under the supervision of Eduardo Franco and Rodrigo Ribeiro, built a career in the lower belt divisions of the sport by winning important tournaments such as the world championship, European Open, Brazilian National Championship, and South American Championship before receiving his black belt from the PSLPB team head instructor. Full Name:Yago Vinicius de Souza",False
12055,Yatan Bueno,Yatan,Bueno,,,https://www.bjjheroes.com/?p=12055,"Yatan Bueno is a jiu-jitsu black belt underFernando “Boi” Marquesand Ubiratam dos Santos (Jacaré), who also represented the Dream Art Project in the sport’s international circuit and later Team Fratres. Bueno’s reputation as one of the top ultra-heavyweight (+100,50 kg / +222.0 lbs) athletes of his generation was earned during his colored belt career, particularly after his wins over Victor Hugo as a purple belt at the CBJJE World Championships and AJP Goiania Pro (Hugo was one of the stars of the division at the time), a reputation he maintained in the professional division through his World and Pan American titles. Full Name:Yatan Martins Bueno",False
10897,Yara Soares,Yara,Soares,,,https://www.bjjheroes.com/?p=10897,"Yara Soares is aBrazilian jiu-jitsublack belt underLuiz Guilherme (Guigo), who worked extensively withLloyd Irvin, having represented both the Guigo JJ and Team Lloyd Irvin academies. Currently, under the Dream Art banner, a team she joined in 2021, Soares became widely recognized as one of the top athletes in the super-heavyweight division of the International Brazilian Jiu-Jitsu Federation (IBJJF) after conquering consecutive world titles in the purple and brown belt divisions (2018, 2019). Full Name:Yara Soares do Nascimento",False
13871,Yigit Hanay,Yigit,Hanay,,,https://www.bjjheroes.com/?p=13871,"Yigit Hanay is a Turkish grappler and a black belt in jiu-jitsu under Arturo Wesson, known for his no-gi/submission-grappling accolades. Despite being in a region with little history in this sport, Yigit Hanay made waves in the International Brazilian Jiu-Jitsu Federation (IBJJF) as a brown belt by conquering the World No-Gi Championship. He would also earn back-to-back medals at the ADCC Europe & Africa Trials of 2024. Full Name:Yigit Hanay",False
9121,Ygor Rodrigues,Ygor,Rodrigues,,Equipe Marcio Rodrigues,https://www.bjjheroes.com/?p=9121,"Ygor Rodrigues is aBrazilian Jiu-Jitsublack belt underMárcio Rodrigues(Ygor’s father), being also one of the main representatives of the Equipe Marcio Rodrigues team. Ygor first made waves in this sport / martial art while competing in the juvenile belt divisions, a time when he conquered 3 Brazilian national titles. This good form repeated throughout his career as an adult. Ygor is also the brother of another well-known grappler, Yago Rodrigues. Full Name:Ygor dos Santos Rodrigues",False
13389,Youngseung Cho,Youngseung,Cho,,,https://www.bjjheroes.com/?p=13389,"Youngseung Cho (조영승) is a South Korean martial artist who holds a jiu-jitsu black belt under Changuk Jung (John Frankl Association) as well as a black belt in taekwondo (4th degree). Youngseung Cho competed extensively in mixed martial arts, taekwondo, and BJJ, being particularly successful on the International Brazilian Jiu-Jitsu Federation (IBJJF) circuit, where he held high-profile wins. Full Name:Youngseung Cho",False
8536,Yuta Shimada,Yuta,Shimada,,Nexusense,https://www.bjjheroes.com/?p=8536,"Yuta Shimada is a judo and aBrazilian jiu-jitsublack belt, the latter a rank earned from Naoya Uematsu of the Nexusense academy. Shimada is also one of the top Japanese representatives in grappling’s international circuit, a reputation earned through his wins in important tournaments such as the IBJJF Asian Open and the ADCC Asia & Oceania trials while having also medalled in the World Championship and Brazilian Nationals in the lower belt division. Full Name:Yuta Shimada",False
996,Yuki Nakai,Yuki,Nakai,,Paraestra,https://www.bjjheroes.com/?p=996,"Yuki Nakai is a legendary martial arts fighter and Brazilian jiu jitsu black belt, who became well known by mixed martial arts (MMA) fans after his famous contest against Gerard Gordeau in 1995, where he was illegally eye-gouged and partially lost his eyesight, winning the fight highly debilitated and reaching the final againstRickson Gracie. Nakai has also been one of the main figures in the development of theBrazilian style of Jiu Jitsuto Japan, for which he was a tremendous ambassador. From his own gym, Paraestra, Yuki Nakai developed some of the most technical grapplers in “The Land of the Rising Sun” and the in world with the likes of MMA fighterShinya Aokiand World Jiu Jitsu ChampionYukinori Sasa. Full Name:Yuki Nakai",False
3348,Yukinori Sasa,Yukinori,Sasa,,Paraestra,https://www.bjjheroes.com/?p=3348,"Yukinori Sasa is aBrazilian Jiu-Jitsublack belt under the legendaryYuki Nakai, from the renowned grappling academy Paraestra in Japan. Though Sasa is not perceived as an avid competitor in the main IBJJF  competitions (Jiu Jitsu’s main federation), his skills have earned him medals at the black belt division of the World (Mundial) and Pan American championships, making him one of the top super featherweights of his generation. Full Name:Yukinori Sasa",False
11212,Yuri Hendrex,Yuri,Hendrex,,PSLPB,https://www.bjjheroes.com/?p=11212,"Yuri Hendrex is a jiu-jitsu black belt underCicero Costhaand Mardem Brito “Tubarão” as well as a representative of the PSLPB academy in this sport/martial art. Recognized as one of Brazil’s top grappling prospects, Hendrex’s reputation was conquered in São Paulo’s tournament circuit, one of the most competitive tours in the world, during Yuri’s colored belt career and later cemented as a professional, at the black belt level. Full Name:Yuri Hendrex Assunção Soares",False
1740,Yuri Simoes,Yuri,Simoes,Novinho,CTA,https://www.bjjheroes.com/?p=1740,"Yuri Simões is aBrazilian jiu-jitsublack belt underRicardo Vieira, who is widely regarded as one of the top competitors of his generation. Simões made a name for himself while competing in the lower ranks of the sport, where he won several important competitions such as the IBJJFMundial, World No-Gi Championship, and European Open before earning his black belt, going on to conquer the most important No-Gi tournament of all, the ADCC (2015). Yuri Simões is also the adopted brother of another BJJ star,Ary Farias. Full Name:Yuri Costa Simoes Martins da Silva",False
14266,Yuri da Silva,Yuri,da Silva,Brothers Club,,https://www.bjjheroes.com/?p=14266,"Yuri da Silva Campos, commonly known as Yuri Silva, is a jiu-jitsu black belt under Rodrigo Menezes and Carlos Augusto, who first made waves at a global level in this sport while representing the Guaruja (SP) based squad: Brothers Club, being one in a small number of athletes to achieve success at the highest level while representing a local academy. Yuri Silva gained notoriety in the colored belt divisions of the International Brazilian Jiu-Jitsu Federation (IBJJF) as a purple belt in 2023 after a gold medal at the Mundial, going on to conquer multiple important medals at the pro division (black belt) in the years that followed. Full Name:Yuri da Silva Campos",False
1122,Yusuke Honma,Yusuke,Honma,,Paraestra,https://www.bjjheroes.com/?p=1122,"Yusuke Honma is a Japanese practitioner of Brazilian Jiu Jitsu, being a black belt underYuki Nakaifrom the prestigious Paraestra academy, one of the first and finest BJJ institutions in Japan. Honma became a household name among the grappling community shortly after becoming the first Japanese practitioner to reach the final of an IBJJF World Championship in the adult male black belt division (2007), a deed he repeated the following year. In 2010 Yusuke Honma also launched himself into a professional MMA (mixed martial arts) career. Full Name:Yusuke Honma",False
3569,Yvone Duarte,Yvone,Duarte,,,https://www.bjjheroes.com/?p=3569,"Yvone Duarte was the first woman to achieve the rank of black belt inBrazilian Jiu-Jitsu, a promotion led byMaster Osvaldo Alvesin October 1990. For years Duarte’s story was hidden from jiu-jitsu’s history books as the martial art’s foremost female pioneer, her name was brought back to public knowledge after 2-year-long research done by BJJ Heroes which ended in 2014 (source here). Not only the first female black belt in BJJ, Yvone was also one of the main forces behind the implementation of a female division in Jiu-Jitsu competitions back in 1985, adding to her list of achievements, in 1997 Duarte became the first female to start her own BJJ team and was later a fundamental part of the restructuring of Brasilia’s Jiu-Jitsu Federation (the capital city of Brasil). In 2020 Yvone Duarte became the first female to achieve the rank of 6th degree in this sport, the IBJJF federation corrected the rank in August 2021, then raising Duarte’s promotion to 7th degree – coral belt. Full Name:Yvone Magalhães Duarte",False
12227,Zach Maslany,Zach,Maslany,,,https://www.bjjheroes.com/?p=12227,"Zach Maslany is a jiu-jitsu black belt underEddie Bravowho co-founded the 1oth Planet team affiliate in Bethlehem-Pennsylvania (10th Planet Bethlehem) with fellow 10P black belt JM Holland. Although an experienced competitor in grappling, mixed martial arts (MMA), karate, and kickboxing, Maslany is mostly known for is his impressive work as an instructor, where he developed internationally respected athletes such asJon Blank,Grace Gundrum, and Zack Edwards to name a few. Maslany is also the co-founder of Finishers Only, a popular submission-only style grappling tournament. Full Name:Zachary Paul Maslany",False
13341,Zach Kaina,Zach,Kaina,,AOJ,https://www.bjjheroes.com/?p=13341,"Zachary Kaima’alili Kaina-Kokubun, commonly known as Zach Kaina, is a professional jiu-jitsu athlete and a black belt under Guilherme Mendes, who represents team Art Of Jiu-Jitsu (AOJ) in the sport’s international circuit. Kaina is widely regarded as one of the top competitors of his generation, a reputation he earned while competing in the colored belt divisions of the International Brazilian Jiu-Jitsu Federation (IBJJF) league, where he earned numerous important medals before being promoted to the pro level. Full Name:Zachary Kaima’alili Kaina-Kokubun",False
1137,Zak Maxwell,Zak,Maxwell,,Gracie Humaita,https://www.bjjheroes.com/?p=1137,"Zak Maxwell is aBrazilian Jiu Jitsublack belt under Regis Lebre, and one of the top representatives of theGracie Humaitacamp of his generation. Already regarded as one of the hottest prospects in the American grappling circuit after winning jiu jitsu’s World Championship as a brown belt in 2009, Maxwell confirmed his status by winning the 2011 Las Vegas World Pro Cup Trials only a few months after receiving his black belt, defeating a seasoned veteran (Marcelo Mafra) on his way to the podium. Zak is also the son ofSteve Maxwell, one of the pioneers of the gentle art in the East Coast and an important figure in the world of fitness and physical health. Full Name:Zachary Maxwell",False
12968,Zayed Alkatheeri,Zayed,Alkatheeri,,,https://www.bjjheroes.com/?p=12968,"Zayed Alkatheeri is a professional jiu-jitsu athlete from the United Arab Emirates (UAE) who is a black belt in BJJ under coach Ribamar Santiago and the first Emirati to win a gold medal at the International Brazilian Jiu-Jitsu Federation (IBJJF) Pan American Championship at the adult black belt level. Zayed Alkatheeri made a name for himself as one of the sport’s top roosterweight athletes through his performances on the Abu Dhabi Jiu-Jitsu Pro (AJP) Tour circuit, a prestigious league where Zayed conquered the World Pro and Grand Slam events prior to his black belt promotion, a winning trend that carried through to Alkatheeri’s pro-level career. Full Name:Zayed Alkatheeri",False
4230,Shimon Mochizuki,Shimon,Mochizuki,,Checkmat,https://www.bjjheroes.com/?p=4230,"Shimon Mochizuki was the first Dane to achieve the belt rank of black belt inBrazilian Jiu Jitsu, a rank awarded byLeonardo Vieira, being also one of Europe’s most successful coaches. From hisCheckmat teamaffiliate academy ‘Arte Suave’, Mochizuki has developed some of the finest grapplers in Europe, competitors such asAlexander Trans,Ida Hansson,Shanti Abelha,Janni Larssonor Camila Hansen to name a few. Full Name:Shimon Mochizuki",False
4310,Tim Spriggs,Tim,Spriggs,,Lloyd Irvin,https://www.bjjheroes.com/?p=4310,"Tim Spriggs is aBrazilian Jiu-Jitsublack belt underJulius Parkof the Crazy 88 academy, an affiliate ofLloyd Irvin‘s academy. Born and raised in Columbia, MD (USA), the powerhouse, Spriggs made a career in the lower belt divisions of the sport, utilizing his strong guard passing game to win several important trophies such as a brown belt world title (2014), several Pan American titles and a World Expo GP title, also as a brown belt. Full Name:Timothy-Michael Spriggs",False
4334,Andre da Silva,Andre,da Silva,Marola,Nova Uniao,https://www.bjjheroes.com/?p=4334,"André Luiz Candido da Silva, commonly known in theBrazilian jiu jitsucommunity as André ‘Marola’ is a black belt underWendel Alexander, and the head coach ofNova União‘s jiu jitsu team, at the academy’s headquarters in Rio de Janeiro, Brazil, having replaced the legendaryAndré Pederneira’sposition as coach in the team in 2008. Full Name:André Luiz Candido da Silva",False
4381,Alain Pozo,Alain,Pozo,,Carlson Gracie,https://www.bjjheroes.com/?p=4381,"Alain Pozo is aBrazilian jiu-jitsublack belt under Wilson Junior and a member of the ZR Team, being the team’s head coach in the United Kingdom. One of the first students of the renownedZé Radiolaacademy during the late 1990s, Pozo traveled the world settling in the town of Colchester – Essex, England, where he developed some of England’s most promising jiu-jitsu competitors, competitors such as Taylor Pearlman, James Costa, Janis Rietskins, to name a few. Full Name:Alain Guerra Pozo",False
4420,Jacob McKee,Jacob,McKee,Budo Jake,Gracie Barra,https://www.bjjheroes.com/?p=4420,"Jacob McKee, commonly known as ‘Budo Jake’, is a 3rd degree aikido black belt as well as aBrazilian jiu jitsublack belt, the later awarded byCarlos Gracie Juniorof theGracie Barra academy. Jake is also the co-founder ofBudoVideos, one of martial arts’ largest retailers/producers, as well as being a respected host of a number of jiu jitsu related programs such as ‘This Week in BJJ‘, ‘Rolled Up‘,’ IBJJF TV’ and several live grappling broadcasts, produced by his company which have helped present the image of jiu jitsu in a professional manner, broadening the audience of the sport. Full Name:Jacob James McKee",False
4415,Jose Higinio,Jose,Higinio,,,https://www.bjjheroes.com/?p=4415,"Master José Higino is aBrazilian jiu jisu9th degreered beltfrom the famousOswaldo Faddalineage. A former student of Master Aderbal Baptista during the 1960’s, Higinio fought numerous no holds barred fights, later becoming the president of theLiga Brasileira de Lutas Associadas, a Brazilian fight promotion. José Higino is also a respected coach who produced established black belts, such as Fabrício do Couto. Full Name:José Higino Alves Nunes",False
4437,Riccardo Ammendolia,Riccardo,Ammendolia,Baleia,,https://www.bjjheroes.com/?p=4437,"Riccardo Ammendolia, also known as “Baleia”, is a Canadian bornBrazilian Jiu Jitsublack belt, famed in the grappling circuit for being one of the top commentators and promoters in the sport, having worked with prestigious organizations such asFIVE Grappling, Copa Podio and ADCC. Riccardo Ammendolia was also the first black belt ever graded by the multiple time world champion duo, theMendes Brothers(GuilhermeandRafael). Full Name:Riccardo Ammendolia",False
4430,Patrick Gaudio,Patrick,Gaudio,,GF Team,https://www.bjjheroes.com/?p=4430,"Patrick Gaudio is aBrazilian jiu-jitsublack belt, a rank awarded by his father Fabiano Gaudio in 2014. Patrick became recognized as one of the top grapplers of his generation while competing in the lower belt divisions of the sport where he often represented the Top Brother academy. He would later shift forGF Teamand train extensively withTheodoro Canalwith whom he conquered his brown belt IBJJF Worlds title and a UAEJJF Abu Dhabi Pro before joining the black belt division, there Gaudio’s outstanding performances cemented his claim as one of the best in jiu-jitsu. Full Name:Patrick Pontes Moura Santos Gaudio",False
4460,Jaime Canuto,Jaime,Canuto,,GF Team,https://www.bjjheroes.com/?p=4460,"Jaime Canuto is aBrazilian jiu-jitsublack belt under Renato Verás and a representative of the prestigiousGF Teamin the sport’s international circuit. An International Brazilian Jiu-Jitsu Federation (IBJJF) World and Pan American champion in the brown belt division (2013), Canuto turned a few heads his way after defeating the heavy favoriteClark Graciein an exciting match at the IBJJF World Championship of (2014), since then Jaime has secured his place as one of the top middleweights of jiu-jitsu’s black belt division. Full Name:Jaime Soares Canuto",False
4465,Andris Brunovskis,Andris,Brunovskis,,Atos,https://www.bjjheroes.com/?p=4465,"Andris Brunovskis is aBrazilian jiu jitsublack belt, a degree earned under the tutelage ofAndré Galvão. Known for his creative and excitingopen guard game, Brunovskis established his submission artist reputation in the colored belt divisions of the sport, a reputation he carried with him to black belt. In 2014 Brunovskis became an overnight internet sensation after the video of his ‘colorful’ submission of Christopher Broudnax at the World No-Gi Championship semifinal (2010) went viral. In the footage, Andris scoots on his back while playinginverted guardthis peculiar move was caught by some of MMA’s mainstream media (below) which boosted the video’s views. Full Name:Andris Auseklis Brunovskis",False
4481,Mauro Ayres,Mauro,Ayres,,Nova Geracao,https://www.bjjheroes.com/?p=4481,"Mauro Ayres is a Brazilian jiu-jitsu black belt underFrancisco “Toco” Albuquerque, previously with theNova Geração academy, later gouing on to do his own affiliation (Mauro Ayres BJJ). A former Brazilian national champion in the black belt division (2008), Ayres is also the co-founder of grappling academies in Ipanema (South Zone of Rio de Janeiro), and the Davis (California). Full Name:Mauro Henrique Ayres Junior",False
4485,Paulo Brandão,Paulo,Brandão,Coelho,,https://www.bjjheroes.com/?p=4485,"Paulo Brandão, also known by his nickname “Coelho” (Bunny), is a historic competitor for theGracie Humaitá academy, having been a black belt world champion at the very first World Jiu Jitsu Championship (1996). Graded byRoyler Gracie, theManauaraPaulo “Coelho” became a reference in the sport as a fighter, and also as an instructor, having moved to the United States in 2012 to pursuit his coaching career. Full name:Paulo Brandão",False
4655,Michael Liera Junior,Michael,Liera Junior,,Atos,https://www.bjjheroes.com/?p=4655,"Michael Liera Junior is aBrazilian jiu-jitsublack belt underAndré Galvão, of theAtos academy, who is widely recognized as one of the most talented competitors of his generation. Born in Littleton, Colorado – US, Michael Liera Jr. started making waves in jiu-jitsu’s competitive scene early on, winning his first world title as a blue belt (2011), he followed his early success winning 2 more “Mundial” gold medals at purple and brown belt, before receiving his black belt on November 2014. 5 years later, on October 2019,Michael Liera moved to Coloradowhere he founded his own academy alongside fellow Atos teammate, YJ Lee, a gym the pair called the Lōgōs Jiu-Jitsu Academy. Full Name:Michael Remiglio Liera Jr.",False
4641,Fabio Monteiro,Fabio,Monteiro,Binho,Ass. Monteiro,https://www.bjjheroes.com/?p=4641,"Fabio Monteiro, also known as “Binho”, is an important figure in the development ofBrazilian jiu jitsuin Manaus, Brazil, a remote city in the middle of the Amazon jungle known for having produced a tremendous amount of outstanding grapplers. Fabio and his brothers (Augusto, Yano and Lúcio) founded the Associação Monteiro, an academy that has brought to jiu jitsu, competitors such asSauloand“Xande” Ribeiro,Cristiano Carioca,Omar Salum,Paulo Coelho. Full Name:Carlos Fábio Braga Monteiro",False
4521,Erberth Santos,Erberth,Santos,,Almeida JJ,https://www.bjjheroes.com/?p=4521,"Erberth Santos is a Brazilian jiu-jitsu black belt underLuis Guilherme(also known as Guigo), who was regarded as the sport’s top brown belt during his 2014 campaign. This honorary title was earned through Santos’ incredible performances during the IBJJFWorld Championship,Pan American Championshipand the Brazilian National Championship that year, tournaments won by Santos in both his weight and the open weight divisions. A former member of the Guigo Jiu-Jitsu team, Erberth Santos changed to Almeida JJ in November 2015 due toan internal dispute, later severing ties with the Almeida brothers also (September 2017). Full Name:Erberth Santos de Mesquita",False
4687,Henry Akins,Henry,Akins,,Dynamix MMA,https://www.bjjheroes.com/?p=4687,"Henry Akins is aBrazilian jiu jitsublack belt underRickson Gracieand a former instructor at Rickson’s academy in California, US. Often regarded as one of the best black belts produced by the legendary Gracie, Akins’ views on the “fundamentals” of jiu jitsu and his style of coaching are revered by many in the grappling community. Henry Akins is also well known for having a more traditional stance on martial arts, not being a fan of the sport aspect of jiu jitsu, comparing it to Tae Kwon Do, as in to explain a diluted sporting format of the original martial art. Full Name:Henry Akins",False
4676,Renato Miragaia,Renato,Miragaia,,,https://www.bjjheroes.com/?p=4676,"One of the greatest prospects inBrazilian jiu jitsuduring the1990’s, Renato Miragaia made a name for himself in the lower belt divisions of the sport, defending theGracie Barra teambanner. Though Renato left the competitive jiu jitsu early in his black belt career, to pursue an occupation outside jiu jitsu, his legacy remained through one of his trademark positions, one many call “the Miragaia” due to Renato’s advancements and success putting it to use during his competitive heyday. Full Name:Renato Miragaia",False
4943,Bruno Fernandes,Bruno,Fernandes,,Gracie Barra,https://www.bjjheroes.com/?p=4943,"Bruno Fernandes is aBrazilian jiu jitsublack belt underCarlos Gracie Junior, being the founder and head instructor of Montreal’sGracie Barrafranchise (Canada). Known as the grappling coach of former UFC champion George Saint Pierre, Bruno Fernandes was also one of the most talented competitors to have graced the sport of jiu jitsu during the 2000’s decade, known in the grappling circuit for being able to maintain the highest technical standard in the sport, even while training on a part time regime. Full Name:Bruno Franco Fernandes",False
4912,Fernando Gurgel,Fernando,Gurgel,,Alliance,https://www.bjjheroes.com/?p=4912,"Fernando Gurgel, better known by the grappling community as “Magrão”, is aBrazilian jiu-jitsublack belt underRomero “Jacare” Cavalcanti, being also a founding member of theAlliance jiu-jitsu academy. Fernando was one of the main figures for the Master and Alliance teams in the mid-1990s, having served as head coach for both during an important transitional period, raising the games of sporting greats such asRodrigo “Comprido” Medeiros,Ricardo Vieiraand many others. Fernando Gurgel is also the brother of another iconic grappling figure,Fábio Gurgel. Full Name:Fernando Duca Gurgel do Amaral",False
7856,Fernando Yamasaki,Fernando,Yamasaki,,Yamasaki JJ,https://www.bjjheroes.com/?p=7856,"Fernando Yamasaki is aBrazilian jiu jitsublack belt underMarcelo Behring, as well as a judo black belt and former freestyle/greco roman wrestler with Brazilian National Squad competitive pedigree. While being one of the pioneers for jiu jitsu in the state of São Paulo, where Yamasaki co-founded the local federation (Federação Paulista de Jiu-Jitsu – FPJJ), Fernando was also one of the driving forces behind the Yamasaki Academy – an association created by his father and uncle for judo, later adding BJJ by way of Fernando and his brother Mario Yamasaki. Full Name:Fernando Yamasaki",False
4717,Luis Carlos Atalla,Luis Carlos,Atalla,Luca,Gracie Barra,https://www.bjjheroes.com/?p=4717,"Luis Carlos Atalla, commonly known as “Luca” Atalla, is a black belt inBrazilian jiu jitsuunder the illustriousCarlos Gracie Juniorand a pioneer in jiu jitsu journalism, being the original chief editor of the sport’s leading magazine –GracieMag. Before turning his focus to journalism, Luca Atalla was one of the rising stars of jiu jitsu with one world title and three pan american championships in the lower belt divisions, he is also the brother of another well known black belt,Roberto Atalla. Full Name:Luis Carlos de Moraes Atalla",False
4740,Marcelo Mello,Marcelo,Mello,,,https://www.bjjheroes.com/?p=4740,"Marcelo Mello is a former UFC fighter and aBrazilian jiu jitsublack belt, officially underRoyler Gracie, who also trained extensively with the lateMaster Carlson Gracie. A historical figure in the sport having helped establish the Brazilian grappling style in places such as Argentina and the USA, Mello’s path in jiu jitsu is also unique one, as he was awarded his black belt on two separate occasions (in 1994 and in 1997) by two separate instructors, Carlson and Royler Gracie respectively. Full Name:Marcelo Mello",False
4776,Marcelo Alonso,Marcelo,Alonso,,Carlson Gracie,https://www.bjjheroes.com/?p=4776,"Marcelo Alonso is a (5th degree) black belt inBrazilian jiu jitsuunder MasterCarlson Gracie, being one of Carlson’s most famous and respected students. Alonso was an instructor at theCarlson Gracie Academyin Copacabana – RJ for many years, looking after illustrious athletes such as Leo D’Ilha (RIP),Paulo FilhoorRenato Tavaresbefore moving to the United States in the late 1990’s, settling in the Seattle area, where he quickly became a reference among the local grappling scene. Full Name:Marcelo Alonso",False
4859,Ricardo Rezende,Ricardo,Rezende,,Fight Sports,https://www.bjjheroes.com/?p=4859,"Ricardo Rezende is aBrazilian jiu jitsublack belt underRoberto “Cyborg” Abreu, being one of the most talented grapplers of his generation, having earned important titles in the sport, such as the World Expo GP, the No Gi Pan American and the Miami Open, to name a few, making him one of the brightest stars at the Fight Sports Academy. Full Name:Ricardo souza de Rezende",False
4864,Alexandre Dantas,Alexandre,Dantas,Cafe,Gracie Barra,https://www.bjjheroes.com/?p=4864,"Alexandre Dantas, commonly known by his nickname “Café”, is aBrazilian jiu jitsublack belt who competed for theGracie Barraacademy, being also one of the sport’s greatest stars during the 2000’s decade, where he accumulated victories over some top competitors such asFabricio Werdum,Marcelo Garcia,Fernando “Terere”orDemian Maiato name a few. Café also had a short spell as a mixed martial arts fighter, competing in the UFC. Full Name:Alexandre Fernandes Dantas",False
4851,Kim Terra,Kim,Terra,,,https://www.bjjheroes.com/?p=4851,"Kim Terra is aBrazilian jiu-jitsublack belt underRicardo Vieira, who is widely recognized as one of the top representatives of the CTA team, a team created by Kim’s older brotherCaio Terra– also a leading figure in grappling sports. Highly accomplished, particularly on the International Brazilian Jiu-Jitsu Federation (IBJJF) circuit, Kim is also highly praised for his entertaining style. Full Name:Kim Terra",False
4877,Sergio Jardim,Sergio,Jardim,Malibu,,https://www.bjjheroes.com/?p=4877,"One of the most beloved figures inBrazilian Jiu Jitsuduring the 1980s and 1990s, Sergio Jardim, better known as Sergio “Malibu” was a black belt underRickson Gracieand a member of the originalRolls Gracieacademy, as well as acoral belt(7th degree), which he earned in 2011. One of the main instigators of the healthy relationship lived between jiu jitsu and surfing, Malibu was also an important figure in the development of the Master team in the 1990s, and in the development of world champions, such asFabio GurgelorAlexandre “Gigi” Paiva, while he himself won important competitions as the Pan American and the Brazilian National could attest. Full name:Sergio Lauro Jardim",False
4838,Monique Elias,Monique,Elias,,Alliance,https://www.bjjheroes.com/?p=4838,"Monique Elias is aBrazilian jiu jitsublack belt underMario Reisand one of the leading competitors of her generation, being ranked #2 at theTop 5 New Black Belt Prospects for 2015list. With an extensive medal tally at international events since the lower belts, Elias turned a few heads her way in 2014 after sequential double gold medals (weight and open weight) at thePan American, Brazilian National andWorld Championshipsin the brown belt division. Monique is also known for her work as a model prior to her career shift to grappling. Full Name:Monique Medeiros Elias",False
4794,Roy Harris,Roy,Harris,,,https://www.bjjheroes.com/?p=4794,"Roy Harris is an accomplished American martial artist, known in theBrazilian jiu-jitsuworld for being a black belt underJoe Moreiraand is often (wrongly) mentioned as a part of the “BJJ Dirty Dozen“, the first group of 12 non-Brazilian men to have been distinguished with the rank of black belt in this grappling style. Roy Harris is also known as one of the first instructors to publicly publish a formal testing criteria for jiu-jitsu, formalizing his promotion tests from white belt to black belt. Full Name:Roy Harris",False
4960,Dimitrius Souza,Dimitrius,Souza,,Alliance,https://www.bjjheroes.com/?p=4960,"Dimitrius Souza, also known as “Dimi” is aBrazilian jiu-jitsublack belt underSérgio Moraesand one of the topAlliance academyrepresentatives in the heavyweight division. A product of theNascidos para Vencersocial project in Sao Paulo, Dimitrius medalled in some of the top tournaments in the world at black belt such as theWorld Jiu-Jitsu Championship, having also won the Brazilian National title on several occasions as well as the South American title. Full Name:Dimitrius Soares Souza",False
4993,Rodrigo Pagani,Rodrigo,Pagani,,Gracie Humaita,https://www.bjjheroes.com/?p=4993,"Rodrigo Pagani is aBrazilian jiu jitsublack belt underSaulo Ribeiro, being the director of the Ribeiro Jiu Jitsu Association in Brazil. A Brazilian National and International Masters & Seniors champion, Rodrigo Pagani has also been revered for his creativity from which positions such as the “magretti choke” and the “curu curu guard” were developed. Full Name:Rodrigo Borges Pagani",False
5000,Givanildo Santana,Givanildo,Santana,"Giva, The Arm Collector",Lotus,https://www.bjjheroes.com/?p=5000,"Givanildo Santana, often called “Giva” Santana or even “The Arm Collector”, is aBrazilian jiu jitsublack belt under the illustriousMoises Muradi, who is regarded as one of the toughest grapplers of his generation, having conquered important titles in tournaments such as the World Cup (CBJJO), the American Nationals (IBJJF) or the Pan American Championship (IBJJF). Originally from Sao Paulo, Brazil, Givanildo emigrated to the United States in 2004 where he picked up mixed martial arts (MMA), quickly establishing himself among the elite of the sport, becoming a great ambassador for jiu jitsu’s effectiveness in MMA reaching an incredible 3 year run of wins by armbar in the first round (10 fights). Full Name:Givanildo Santana do Nascimento",False
