claim_id,student_person_id,student_name,promoter_person_id,teacher_name,claim_type,relationship_label,status,evidence_level,notes
bjj-1942-totila-jordan,1942,Rogerio Poggio,totila-jordan,Totila ‘Pitoco’ Jordan,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Renam Pitangui > Totila ‘Pitoco’ Jordan > Rogério Poggio > Edson Diniz
bjj-9941-1942,9941,Edson Diniz,1942,Rogerio Poggio,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Renam Pitangui > Totila ‘Pitoco’ Jordan > Rogério Poggio > Edson Diniz
bjj-v_eduardo_avelar-3028,v_eduardo_avelar,Eduardo Avelar,3028,Leandro Escobar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Leandro Escobar > Eduardo Avelar
bjj-7405-203,7405,Eduardo Barboza,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Júlio César > Eduardo Barboza
bjj-9901-297,9901,Eduardo Galvao,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Eduardo Galvão
bjj-3508-714,3508,Eduardo Goncalves,714,Francisco Albuquerque,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Eduardo Gonçalves
bjj-13483-338,13483,Eduardo Granzotto,338,Ricardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Eduardo Granzotto
bjj-9483-luiz-guilherme-guigo,9483,Eduardo Lopes,luiz-guilherme-guigo,Luis Guilherme,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: M. Maeda > Carlos Gracie > Helio G. > Rickson G. > Jorge Pereira > Luis Guilherme > Eduardo Lopes
bjj-9635-481,9635,Guilherme Rocha,481,Saulo Ribeiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Guilherme Rocha > Eduardo Monteiro
bjj-1520-9635,1520,Eduardo Monteiro,9635,Guilherme Rocha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Guilherme Rocha > Eduardo Monteiro
bjj-v_neovan_da_costa-553,v_neovan_da_costa,Neovan da Costa,553,Roberto Correa,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Roberto Corrêa > Neovan da Costa > Eduardo Roque
bjj-12539-v_neovan_da_costa,12539,Eduardo Roque,v_neovan_da_costa,Neovan da Costa,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Roberto Corrêa > Neovan da Costa > Eduardo Roque
bjj-562-355,562,Eduardo Telles,355,Romero Cavalcanti,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Eduardo Telles
bjj-v_gustavo_almeida-7672,v_gustavo_almeida,Gustavo Almeida,7672,Caio Almeida,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Ryan Gracie > Gabriel Vella > Caio Almeida > Gustavo Almeida > Eduardo Tinoco
bjj-8602-v_gustavo_almeida,8602,Eduardo Tinoco,v_gustavo_almeida,Gustavo Almeida,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Ryan Gracie > Gabriel Vella > Caio Almeida > Gustavo Almeida > Eduardo Tinoco
bjj-11357-640,11357,Eduardo Ramos,640,Ramon Lemos,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Andre Pederneiras > Ramon Lemos > Ed Ramos
bjj-3371-361,3371,Eduardo Venancio,361,Ricardo De La Riva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > Eduardo Venâncio
bjj-7442-623,7442,Edward Cummings,623,John Danaher,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Sr) > Hélio Gracie > Carlos Gracie Junior > Renzo Gracie > John Danaher > Eddie Cummings
bjj-320-374,320,Romulo Barral,374,Vinicius Magalhaes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Draculino > R. Barral > Edwin Najmi
bjj-5238-320,5238,Edwin Najmi,320,Romulo Barral,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Draculino > R. Barral > Edwin Najmi
bjj-v_edwin_ocasio-484,v_edwin_ocasio,Edwin Ocasio,484,Murilo Santana,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Mario Yamasaki > Murilo Santana > Edwin Ocasio
bjj-v_fernando_araujo-714,v_fernando_araujo,Fernando Araújo,714,Francisco Albuquerque,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Fernando Araújo > Eldar Rafigaev
bjj-10318-v_fernando_araujo,10318,Eldar Rafigaev,v_fernando_araujo,Fernando Araújo,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Fernando Araújo > Eldar Rafigaev
bjj-12922-875,12922,Elder Cruz,875,Lucas Leite,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Lucas Leite > Elder Cruz
bjj-8714-1633,8714,Maximiliano Carvalho,1633,Jose Olimpio,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > José Olímpio > Max Carvalho > Eleftheria Christodoulou
bjj-13095-8714,13095,Eleftheria Christodoulou,8714,Maximiliano Carvalho,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > José Olímpio > Max Carvalho > Eleftheria Christodoulou
bjj-v_walter_alamo-361,v_walter_alamo,Walter Alamo,361,Ricardo De La Riva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo De La Riva > Walter Alamo > Eliana Carauni
bjj-13419-v_walter_alamo,13419,Elena Carauni,v_walter_alamo,Walter Alamo,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo De La Riva > Walter Alamo > Eliana Carauni
bjj-7606-7749,7606,Eloisa Souto,7749,Claudio Joanino,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Sebastião Ricardo > Wendell Alexander > Claudio Joanino > Eloisa Souto
bjj-12897-1307,12897,Elijah Dorsey,1307,Lloyd Irvin,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > J. Pereira > Leo Dalla > Lloyd Irvin > Elijah Dorsey
bjj-11182-289,11182,Elina Moestam,289,Alan do Nascimento,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Alan Finfou > Elina Moestam
bjj-6481-52,6481,Amal Easton,52,Renzo Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Amal Easton > Eliot Marshall
bjj-7639-6481,7639,Eliot Marshall,6481,Amal Easton,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Amal Easton > Eliot Marshall
bjj-5414-188,5414,Osvaldo Moizinho,188,Augusto Mendes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Francisco Mansur > Augusto Mendes > Osvaldo Moizinho > Elisabeth Clay
bjj-11762-5414,11762,Elisabeth Clay,5414,Osvaldo Moizinho,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Francisco Mansur > Augusto Mendes > Osvaldo Moizinho > Elisabeth Clay
bjj-v_dustin_akbari-1223,v_dustin_akbari,Dustin Akbari,1223,Cassio Werneck,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Fabrício Martins > Ricardo Reis > Cassio Werneck > Dustin Akbari > Elizabeth Mitrovic
bjj-13968-v_dustin_akbari,13968,Elizabeth Mitrovic,v_dustin_akbari,Dustin Akbari,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Fabrício Martins > Ricardo Reis > Cassio Werneck > Dustin Akbari > Elizabeth Mitrovic
bjj-10290-4317,10290,Elvira Karppinen,4317,Eddie Bravo,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie (Senior) > Hélio Gracie > Carlos Gracie Júnior > Jean Jaques Machado > Eddie Bravo > Elvira Karppinen
bjj-v_ray_casias-378,v_ray_casias,Ray Casias,378,Robert Drysdale,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Robert Drysdale > Ray Casias > Emilio Hernandez
bjj-11093-v_ray_casias,11093,Emilio Hernandez,v_ray_casias,Ray Casias,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Robert Drysdale > Ray Casias > Emilio Hernandez
bjj-11669-144,11669,Emilly Alves Vasconcelos,144,Andre Galvao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > R. Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Emilly Vasconcelos
bjj-13170-637,13170,Emilly Fernandez,637,Bruno Bastos,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luiz França > Oswaldo Fadda > Sebastião Ricardo > Wendell Alexander > Bruno Bastos > Emily Fernandez
bjj-1600-203,1600,Vinicius Marinho,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César Pereira > Vinicius Marinho > Enderson Dias
bjj-12680-1600,12680,Enderson Dias,1600,Vinicius Marinho,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César Pereira > Vinicius Marinho > Enderson Dias
bjj-1290-419,1290,Tarcisio Jardim,419,Leonardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie (Senior) > Helio Gracie > Rolls Gracie > Romero Cavalcanti (Jacaré) > Leonardo Vieira > Tarcisio Jardim > Endres Barbosa
bjj-9465-1290,9465,Endres Barbosa Mendes,1290,Tarcisio Jardim,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie (Senior) > Helio Gracie > Rolls Gracie > Romero Cavalcanti (Jacaré) > Leonardo Vieira > Tarcisio Jardim > Endres Barbosa
bjj-655-297,655,Helio Moreira,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Helio Soneca > Nicky Robinson > Eoghan O’Flanagan
bjj-v_nicky_robinson-655,v_nicky_robinson,Nicky Robinson,655,Helio Moreira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Helio Soneca > Nicky Robinson > Eoghan O’Flanagan
bjj-v_eoghan_o_flanagan-v_nicky_robinson,v_eoghan_o_flanagan,Eoghan O’Flanagan,v_nicky_robinson,Nicky Robinson,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Helio Soneca > Nicky Robinson > Eoghan O’Flanagan
bjj-730-481,730,Vinicius Aieta,481,Saulo Ribeiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Vini Aieta > Jorge Britto > Eric Phan
bjj-8938-730,8938,Jorge Britto,730,Vinicius Aieta,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Vini Aieta > Jorge Britto > Eric Phan
bjj-10623-8938,10623,Eric Phan,8938,Jorge Britto,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Vini Aieta > Jorge Britto > Eric Phan
bjj-11693-7552,11693,Erich Munis,7552,Isaque Bahiense,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Isaque Bahiense > Erich Munis
bjj-v_herman_gutierrez-v_octavio_de_almeida_junior,v_herman_gutierrez,Herman Gutierrez,v_octavio_de_almeida_junior,Octávio de Almeida Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > George Gracie > Octávio de Almeida (Senior) > Octávio de Almeida Junior > Herman Gutierrez > Éricka Almeida
bjj-9868-v_herman_gutierrez,9868,Ericka Almeida,v_herman_gutierrez,Herman Gutierrez,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > George Gracie > Octávio de Almeida (Senior) > Octávio de Almeida Junior > Herman Gutierrez > Éricka Almeida
bjj-v_wagner_oliveira-3416,v_wagner_oliveira,Wagner Oliveira,3416,Monir Salomao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César > Wagner Oliveira > Erika Machado
bjj-14247-v_wagner_oliveira,14247,Ericka Machado,v_wagner_oliveira,Wagner Oliveira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César > Wagner Oliveira > Erika Machado
bjj-1229-374,1229,Erik Wanderley,374,Vinicius Magalhaes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Vinicius Magalhães > Erik Wanderley
bjj-v_matt_arroyo-v_rob_kahn,v_matt_arroyo,Matt Arroyo,v_rob_kahn,Rob Kahn,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royce Gracie > Rob Kahn > Matt Arroyo > Erin Harpe
bjj-12293-v_matt_arroyo,12293,Erin Harpe,v_matt_arroyo,Matt Arroyo,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royce Gracie > Rob Kahn > Matt Arroyo > Erin Harpe
bjj-fernando-augusto-terere-bio-666,fernando-augusto-terere-bio,Fernando Tererê,666,Alexandre Paiva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Fernando Tererê > Rubens Charles > Erin Herle
bjj-147-fernando-augusto-terere-bio,147,Rubens Charles,fernando-augusto-terere-bio,Fernando Tererê,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Fernando Tererê > Rubens Charles > Erin Herle
bjj-8605-147,8605,Erin Herle,147,Rubens Charles,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Fernando Tererê > Rubens Charles > Erin Herle
bjj-1813-78,1813,Jair Lourenco,78,Andre Pederneiras,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Jair Lourenço > José Carlos Granja > Espen Mathiesen
bjj-7693-1813,7693,Jose Carlos Granja,1813,Jair Lourenco,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Jair Lourenço > José Carlos Granja > Espen Mathiesen
bjj-8215-7693,8215,Espen Mathiesen,7693,Jose Carlos Granja,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Jair Lourenço > José Carlos Granja > Espen Mathiesen
bjj-5660-1633,5660,Lucas Rocha,1633,Jose Olimpio,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Jose Olimpio > Lucas Rocha > Estevan Martinez
bjj-12120-5660,12120,Estevan Martinez,5660,Lucas Rocha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Jose Olimpio > Lucas Rocha > Estevan Martinez
bjj-11223-623,11223,Ethan Crelinsten,623,John Danaher,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > John Danaher > Ethan Crelinsten
